頻出単語,登場回数,登場回数/全単語数(26898)%,登場レビュー率 /(66本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
光,4,0.01,0.06,0.06,1.0
オレンジ,4,0.01,0.03,0.06,2.0
ぁ,4,0.01,0.04,0.06,1.33
イタリアン,4,0.01,0.03,0.06,2.0
アナゴ,4,0.01,0.04,0.06,1.33
静か,4,0.01,0.06,0.06,1.0
飲み物,4,0.01,0.06,0.06,1.0
気仙沼,4,0.01,0.04,0.06,1.33
豊か,4,0.01,0.06,0.06,1.0
登場,4,0.01,0.06,0.06,1.0
青森,4,0.01,0.04,0.06,1.33
函館,4,0.01,0.06,0.06,1.0
びれ,4,0.01,0.04,0.06,1.33
卵巣,4,0.01,0.06,0.06,1.0
同様,4,0.01,0.06,0.06,1.0
牡丹,4,0.01,0.04,0.06,1.33
違い,4,0.01,0.06,0.06,1.0
％,4,0.01,0.03,0.06,2.0
2009,4,0.01,0.06,0.06,1.0
みたい,4,0.01,0.04,0.06,1.33
ふん,4,0.01,0.04,0.06,1.33
和,4,0.01,0.04,0.06,1.33
牛蒡,4,0.01,0.04,0.06,1.33
箸休め,4,0.01,0.03,0.06,2.0
真摯,4,0.01,0.06,0.06,1.0
毛ガニ,4,0.01,0.06,0.06,1.0
始まり,4,0.01,0.06,0.06,1.0
清潔,4,0.01,0.06,0.06,1.0
がち,4,0.01,0.06,0.06,1.0
化学,4,0.01,0.01,0.06,4.0
情熱,4,0.01,0.04,0.06,1.33
通常,4,0.01,0.04,0.06,1.33
最大限,4,0.01,0.04,0.06,1.33
おなか,4,0.01,0.06,0.06,1.0
技術,4,0.01,0.06,0.06,1.0
アップ,4,0.01,0.04,0.06,1.33
家族,4,0.01,0.06,0.06,1.0
鰭,4,0.01,0.03,0.06,2.0
さば,4,0.01,0.04,0.06,1.33
長野,4,0.01,0.01,0.06,4.0
独創,4,0.01,0.04,0.06,1.33
センス,4,0.01,0.04,0.06,1.33
目配り,4,0.01,0.06,0.06,1.0
調理,4,0.01,0.04,0.06,1.33
自体,4,0.01,0.06,0.06,1.0
平均,4,0.01,0.04,0.06,1.33
刺身,4,0.01,0.06,0.06,1.0
ホント,4,0.01,0.06,0.06,1.0
別々,4,0.01,0.04,0.06,1.33
○/【,4,0.01,0.01,0.06,4.0
ディナー,4,0.01,0.06,0.06,1.0
いくら,4,0.01,0.04,0.06,1.33
火入れ,4,0.01,0.03,0.06,2.0
時点,4,0.01,0.04,0.06,1.33
2011,4,0.01,0.06,0.06,1.0
牡蠣,4,0.01,0.03,0.06,2.0
茶碗蒸し,4,0.01,0.03,0.06,2.0
某,4,0.01,0.01,0.06,4.0
青空,4,0.01,0.01,0.06,4.0
クリスマス,4,0.01,0.01,0.06,4.0
実現,3,0.01,0.04,0.04,1.0
無理,3,0.01,0.04,0.04,1.0
ムルソー,3,0.01,0.03,0.04,1.5
特別,3,0.01,0.04,0.04,1.0
鰹節,3,0.01,0.03,0.04,1.5
メルロー,3,0.01,0.03,0.04,1.5
生酒,3,0.01,0.03,0.04,1.5
カザフスタン,3,0.01,0.04,0.04,1.0
スミイカ,3,0.01,0.04,0.04,1.0
下,3,0.01,0.04,0.04,1.0
久しぶり,3,0.01,0.04,0.04,1.0
champagne,3,0.01,0.03,0.04,1.5
louis,3,0.01,0.03,0.04,1.5
宍道湖,3,0.01,0.03,0.04,1.5
les,3,0.01,0.03,0.04,1.5
corton,3,0.01,0.03,0.04,1.5
charlemagne,3,0.01,0.03,0.04,1.5
grand,3,0.01,0.03,0.04,1.5
du,3,0.01,0.01,0.04,3.0
トラ,3,0.01,0.04,0.04,1.0
長崎,3,0.01,0.04,0.04,1.0
ら,3,0.01,0.04,0.04,1.0
甘味,3,0.01,0.04,0.04,1.0
濾過,3,0.01,0.03,0.04,1.5
佐賀,3,0.01,0.03,0.04,1.5
焼,3,0.01,0.04,0.04,1.0
噂,3,0.01,0.04,0.04,1.0
有名,3,0.01,0.04,0.04,1.0
価格,3,0.01,0.03,0.04,1.5
フルコース,3,0.01,0.04,0.04,1.0
品々,3,0.01,0.04,0.04,1.0
用意,3,0.01,0.04,0.04,1.0
対応,3,0.01,0.04,0.04,1.0
独り占め,3,0.01,0.03,0.04,1.5
隣,3,0.01,0.04,0.04,1.0
年間,3,0.01,0.04,0.04,1.0
ナマコ,3,0.01,0.04,0.04,1.0
みなさん,3,0.01,0.04,0.04,1.0
過去,3,0.01,0.04,0.04,1.0
頭,3,0.01,0.04,0.04,1.0
思い,3,0.01,0.04,0.04,1.0
関係,3,0.01,0.04,0.04,1.0
余裕,3,0.01,0.04,0.04,1.0
フレンチ,3,0.01,0.03,0.04,1.5
天然,3,0.01,0.03,0.04,1.5
気分,3,0.01,0.04,0.04,1.0
高野,3,0.01,0.03,0.04,1.5
2007,3,0.01,0.03,0.04,1.5
大原,3,0.01,0.04,0.04,1.0
55,3,0.01,0.03,0.04,1.5
鰺,3,0.01,0.04,0.04,1.0
龍神,3,0.01,0.03,0.04,1.5
純,3,0.01,0.01,0.04,3.0
いっぱい,3,0.01,0.04,0.04,1.0
感心,3,0.01,0.04,0.04,1.0
バタールモンラッシェ,3,0.01,0.03,0.04,1.5
代わり,3,0.01,0.04,0.04,1.0
カニ,3,0.01,0.04,0.04,1.0
ほた,3,0.01,0.04,0.04,1.0
微妙,3,0.01,0.04,0.04,1.0
金持ち,3,0.01,0.03,0.04,1.5
リハビリ,3,0.01,0.04,0.04,1.0
店長,3,0.01,0.04,0.04,1.0
テンション,3,0.01,0.03,0.04,1.5
セレクト,3,0.01,0.04,0.04,1.0
支店,3,0.01,0.03,0.04,1.5
せい,3,0.01,0.04,0.04,1.0
詳細,3,0.01,0.03,0.04,1.5
キンキ,3,0.01,0.03,0.04,1.5
0,3,0.01,0.03,0.04,1.5
層,3,0.01,0.04,0.04,1.0
ダメ,3,0.01,0.03,0.04,1.5
２月,3,0.01,0.03,0.04,1.5
流石,3,0.01,0.04,0.04,1.0
少なめ,3,0.01,0.03,0.04,1.5
魚介,3,0.01,0.03,0.04,1.5
エキス,3,0.01,0.03,0.04,1.5
発想,3,0.01,0.04,0.04,1.0
休暇,3,0.01,0.01,0.04,3.0
11,3,0.01,0.03,0.04,1.5
会社,3,0.01,0.04,0.04,1.0
水分,3,0.01,0.04,0.04,1.0
貸切,3,0.01,0.03,0.04,1.5
値,3,0.01,0.04,0.04,1.0
程,3,0.01,0.03,0.04,1.5
リラックス,3,0.01,0.04,0.04,1.0
段,3,0.01,0.04,0.04,1.0
湾,3,0.01,0.03,0.04,1.5
インパクト,3,0.01,0.04,0.04,1.0
細,3,0.01,0.04,0.04,1.0
衝撃,3,0.01,0.04,0.04,1.0
20,3,0.01,0.04,0.04,1.0
料金,3,0.01,0.04,0.04,1.0
今後,3,0.01,0.04,0.04,1.0
外,3,0.01,0.03,0.04,1.5
ガラス,3,0.01,0.04,0.04,1.0
工夫,3,0.01,0.04,0.04,1.0
25000,3,0.01,0.04,0.04,1.0
流氷,3,0.01,0.04,0.04,1.0
千倉,3,0.01,0.04,0.04,1.0
さより,3,0.01,0.04,0.04,1.0
ゃり,3,0.01,0.04,0.04,1.0
繊維,3,0.01,0.03,0.04,1.5
稲荷,3,0.01,0.04,0.04,1.0
我々,3,0.01,0.03,0.04,1.5
挨拶,3,0.01,0.04,0.04,1.0
つまみ,3,0.01,0.04,0.04,1.0
ブレンド,3,0.01,0.04,0.04,1.0
意外,3,0.01,0.04,0.04,1.0
びっくり,3,0.01,0.04,0.04,1.0
その他,3,0.01,0.04,0.04,1.0
たっぷり,3,0.01,0.04,0.04,1.0
味醂,3,0.01,0.04,0.04,1.0
本来,3,0.01,0.04,0.04,1.0
い,3,0.01,0.04,0.04,1.0
昼夜,3,0.01,0.04,0.04,1.0
知り合い,3,0.01,0.04,0.04,1.0
評判,3,0.01,0.04,0.04,1.0
チョイス,3,0.01,0.03,0.04,1.5
町,3,0.01,0.03,0.04,1.5
余韻,3,0.01,0.04,0.04,1.0
抜群,3,0.01,0.04,0.04,1.0
逆,3,0.01,0.04,0.04,1.0
価値,3,0.01,0.04,0.04,1.0
酒好き,3,0.01,0.04,0.04,1.0
利用,3,0.01,0.04,0.04,1.0
&,3,0.01,0.04,0.04,1.0
若干,3,0.01,0.04,0.04,1.0
♡,3,0.01,0.04,0.04,1.0
墨,3,0.01,0.04,0.04,1.0
塩分,3,0.01,0.04,0.04,1.0
口コミ,3,0.01,0.04,0.04,1.0
調味,3,0.01,0.04,0.04,1.0
前日,3,0.01,0.04,0.04,1.0
お迎え,3,0.01,0.04,0.04,1.0
ドキドキ,3,0.01,0.04,0.04,1.0
ペースト,3,0.01,0.04,0.04,1.0
あわび,3,0.01,0.04,0.04,1.0
チーズ,3,0.01,0.04,0.04,1.0
体験,3,0.01,0.04,0.04,1.0
コラボ,3,0.01,0.04,0.04,1.0
かみさん,3,0.01,0.03,0.04,1.5
見た目,3,0.01,0.04,0.04,1.0
勧め,3,0.01,0.04,0.04,1.0
ツブ,3,0.01,0.03,0.04,1.5
位置,3,0.01,0.04,0.04,1.0
角,3,0.01,0.04,0.04,1.0
壁,3,0.01,0.03,0.04,1.5
研究,3,0.01,0.03,0.04,1.5
具合,3,0.01,0.04,0.04,1.0
古米,3,0.01,0.04,0.04,1.0
場,3,0.01,0.04,0.04,1.0
コク,3,0.01,0.04,0.04,1.0
確か,3,0.01,0.04,0.04,1.0
大分,3,0.01,0.04,0.04,1.0
お話し,3,0.01,0.04,0.04,1.0
ほのか,3,0.01,0.01,0.04,3.0
美味,3,0.01,0.03,0.04,1.5
ひらめ,3,0.01,0.04,0.04,1.0
おすすめ,3,0.01,0.03,0.04,1.5
縁,3,0.01,0.04,0.04,1.0
ロゼ,3,0.01,0.04,0.04,1.0
間違い,3,0.01,0.04,0.04,1.0
裏漉し,3,0.01,0.01,0.04,3.0
完璧,3,0.01,0.04,0.04,1.0
%　,3,0.01,0.01,0.04,3.0
rose,3,0.01,0.03,0.04,1.5
鮎,3,0.01,0.03,0.04,1.5
:,3,0.01,0.03,0.04,1.5
合計,3,0.01,0.03,0.04,1.5
中旬,3,0.01,0.04,0.04,1.0
)◎「,3,0.01,0.01,0.04,3.0
」◯「,3,0.01,0.01,0.04,3.0
秋,3,0.01,0.04,0.04,1.0
新規,3,0.01,0.04,0.04,1.0
千,3,0.01,0.04,0.04,1.0
豊富,3,0.01,0.04,0.04,1.0
話題,3,0.01,0.04,0.04,1.0
苦手,3,0.01,0.04,0.04,1.0
食べ物,3,0.01,0.04,0.04,1.0
旬,3,0.01,0.04,0.04,1.0
９月,3,0.01,0.03,0.04,1.5
提案,3,0.01,0.03,0.04,1.5
昨年,3,0.01,0.04,0.04,1.0
珍味,3,0.01,0.03,0.04,1.5
酒肴,3,0.01,0.01,0.04,3.0
ホスピタリティ,3,0.01,0.03,0.04,1.5
評価,3,0.01,0.04,0.04,1.0
都,3,0.01,0.04,0.04,1.0
ひと,3,0.01,0.04,0.04,1.0
職人,3,0.01,0.04,0.04,1.0
味見,3,0.01,0.04,0.04,1.0
道,3,0.01,0.04,0.04,1.0
車,3,0.01,0.03,0.04,1.5
つみれ,3,0.01,0.04,0.04,1.0
海水,3,0.01,0.04,0.04,1.0
＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊,3,0.01,0.01,0.04,3.0
銀座,3,0.01,0.01,0.04,3.0
以前,3,0.01,0.04,0.04,1.0
女子,3,0.01,0.03,0.04,1.5
酒飲み,3,0.01,0.03,0.04,1.5
演出,3,0.01,0.04,0.04,1.0
ほう,3,0.01,0.03,0.04,1.5
お待ち,3,0.01,0.04,0.04,1.0
簡単,3,0.01,0.03,0.04,1.5
日常,3,0.01,0.04,0.04,1.0
毎日,3,0.01,0.04,0.04,1.0
興味,3,0.01,0.03,0.04,1.5
誰,3,0.01,0.04,0.04,1.0
18,3,0.01,0.03,0.04,1.5
組,3,0.01,0.04,0.04,1.0
型,3,0.01,0.04,0.04,1.0
全部,3,0.01,0.04,0.04,1.0
合,3,0.01,0.04,0.04,1.0
子,3,0.01,0.03,0.04,1.5
塩味,3,0.01,0.03,0.04,1.5
すり身,3,0.01,0.04,0.04,1.0
下北半島,3,0.01,0.03,0.04,1.5
つけ,3,0.01,0.04,0.04,1.0
うまみ,3,0.01,0.01,0.04,3.0
現代,3,0.01,0.01,0.04,3.0
さんま,3,0.01,0.01,0.04,3.0
名前,3,0.01,0.04,0.04,1.0
両方,3,0.01,0.03,0.04,1.5
たけ,3,0.01,0.01,0.04,3.0
カン,3,0.01,0.04,0.04,1.0
たま,3,0.01,0.01,0.04,3.0
世界中,3,0.01,0.01,0.04,3.0
庶民,3,0.01,0.04,0.04,1.0
出張,3,0.01,0.01,0.04,3.0
ココ,3,0.01,0.03,0.04,1.5
ひろし,3,0.01,0.01,0.04,3.0
夫婦,3,0.01,0.03,0.04,1.5
ツメ,3,0.01,0.03,0.04,1.5
絶対,3,0.01,0.04,0.04,1.0
状況,3,0.01,0.04,0.04,1.0
味付け,3,0.01,0.04,0.04,1.0
きり,3,0.01,0.03,0.04,1.5
命,3,0.01,0.04,0.04,1.0
金額,3,0.01,0.04,0.04,1.0
シャーベット,3,0.01,0.03,0.04,1.5
回転,3,0.01,0.04,0.04,1.0
タイプ,3,0.01,0.04,0.04,1.0
マコガレイ,3,0.01,0.01,0.04,3.0
とも,3,0.01,0.04,0.04,1.0
リース,3,0.01,0.01,0.04,3.0
板前,3,0.01,0.03,0.04,1.5
〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜,3,0.01,0.01,0.04,3.0
紐,3,0.01,0.01,0.04,3.0
吟,2,0.0,0.03,0.03,1.0
鹿児島,2,0.0,0.03,0.03,1.0
油,2,0.0,0.03,0.03,1.0
ピュリニィ,2,0.0,0.01,0.03,2.0
平成,2,0.0,0.03,0.03,1.0
ベルーガ,2,0.0,0.03,0.03,1.0
反則,2,0.0,0.03,0.03,1.0
悶絶,2,0.0,0.03,0.03,1.0
戦,2,0.0,0.03,0.03,1.0
出水,2,0.0,0.03,0.03,1.0
タイ,2,0.0,0.03,0.03,1.0
ヒラメ,2,0.0,0.03,0.03,1.0
クリスタル,2,0.0,0.03,0.03,1.0
意見,2,0.0,0.03,0.03,1.0
健康,2,0.0,0.03,0.03,1.0
ーーーーーーーーーーーーー,2,0.0,0.03,0.03,1.0
開始,2,0.0,0.03,0.03,1.0
餡,2,0.0,0.01,0.03,2.0
かけ,2,0.0,0.03,0.03,1.0
etienne,2,0.0,0.01,0.03,2.0
sauzet,2,0.0,0.01,0.03,2.0
中間,2,0.0,0.01,0.03,2.0
取り,2,0.0,0.01,0.03,2.0
内,2,0.0,0.03,0.03,1.0
あら,2,0.0,0.03,0.03,1.0
鳥取,2,0.0,0.01,0.03,2.0
口直し,2,0.0,0.03,0.03,1.0
亀,2,0.0,0.01,0.03,2.0
齢,2,0.0,0.01,0.03,2.0
美山,2,0.0,0.03,0.03,1.0
原酒,2,0.0,0.03,0.03,1.0
ruchottes,2,0.0,0.01,0.03,2.0
clos,2,0.0,0.01,0.03,2.0
brut,2,0.0,0.03,0.03,1.0
ラッキー,2,0.0,0.03,0.03,1.0
赤ワイン,2,0.0,0.03,0.03,1.0
おしゃべり,2,0.0,0.03,0.03,1.0
本店,2,0.0,0.03,0.03,1.0
元気,2,0.0,0.01,0.03,2.0
営業,2,0.0,0.03,0.03,1.0
育成,2,0.0,0.01,0.03,2.0
精進,2,0.0,0.03,0.03,1.0
指導,2,0.0,0.03,0.03,1.0
安心,2,0.0,0.01,0.03,2.0
選択,2,0.0,0.03,0.03,1.0
★★★★★,2,0.0,0.01,0.03,2.0
変更,2,0.0,0.03,0.03,1.0
(*^^),2,0.0,0.03,0.03,1.0
~,2,0.0,0.03,0.03,1.0
大丈夫,2,0.0,0.03,0.03,1.0
賛否,2,0.0,0.03,0.03,1.0
両論,2,0.0,0.03,0.03,1.0
足,2,0.0,0.03,0.03,1.0
知識,2,0.0,0.03,0.03,1.0
],2,0.0,0.01,0.03,2.0
]○,2,0.0,0.01,0.03,2.0
定置,2,0.0,0.03,0.03,1.0
)○,2,0.0,0.01,0.03,2.0
発泡,2,0.0,0.01,0.03,2.0
滑らか,2,0.0,0.03,0.03,1.0
鱚,2,0.0,0.01,0.03,2.0
山田,2,0.0,0.03,0.03,1.0
英,2,0.0,0.03,0.03,1.0
君,2,0.0,0.03,0.03,1.0
磯辺,2,0.0,0.03,0.03,1.0
風,2,0.0,0.03,0.03,1.0
訳,2,0.0,0.03,0.03,1.0
杉,2,0.0,0.03,0.03,1.0
jr,2,0.0,0.03,0.03,1.0
中央,2,0.0,0.03,0.03,1.0
線,2,0.0,0.03,0.03,1.0
何処,2,0.0,0.03,0.03,1.0
初旬,2,0.0,0.03,0.03,1.0
かに,2,0.0,0.03,0.03,1.0
はま,2,0.0,0.01,0.03,2.0
ほか,2,0.0,0.03,0.03,1.0
つぶ,2,0.0,0.03,0.03,1.0
そちら,2,0.0,0.03,0.03,1.0
～♪【,2,0.0,0.03,0.03,1.0
グルメ,2,0.0,0.01,0.03,2.0
リクエスト,2,0.0,0.03,0.03,1.0
オープン,2,0.0,0.03,0.03,1.0
34000,2,0.0,0.03,0.03,1.0
不在,2,0.0,0.03,0.03,1.0
情報,2,0.0,0.03,0.03,1.0
７月,2,0.0,0.03,0.03,1.0
結論,2,0.0,0.03,0.03,1.0
顔,2,0.0,0.03,0.03,1.0
祝い,2,0.0,0.03,0.03,1.0
関西,2,0.0,0.03,0.03,1.0
赤坂,2,0.0,0.03,0.03,1.0
別物,2,0.0,0.01,0.03,2.0
(>_<),2,0.0,0.01,0.03,2.0
2017,2,0.0,0.01,0.03,2.0
_,2,0.0,0.03,0.03,1.0
胸,2,0.0,0.03,0.03,1.0
以降,2,0.0,0.03,0.03,1.0
ｋｇ,2,0.0,0.03,0.03,1.0
感激,2,0.0,0.03,0.03,1.0
雑,2,0.0,0.03,0.03,1.0
多め,2,0.0,0.03,0.03,1.0
イクラ,2,0.0,0.03,0.03,1.0
御飯,2,0.0,0.03,0.03,1.0
単純,2,0.0,0.03,0.03,1.0
^)/,2,0.0,0.01,0.03,2.0
検診,2,0.0,0.01,0.03,2.0
33000,2,0.0,0.01,0.03,2.0
高め,2,0.0,0.03,0.03,1.0
土曜日,2,0.0,0.03,0.03,1.0
金沢,2,0.0,0.03,0.03,1.0
勘定,2,0.0,0.03,0.03,1.0
ジャスト,2,0.0,0.03,0.03,1.0
異動,2,0.0,0.01,0.03,2.0
土日,2,0.0,0.03,0.03,1.0
ラインナップ,2,0.0,0.03,0.03,1.0
（≧∇≦）,2,0.0,0.03,0.03,1.0
普段,2,0.0,0.03,0.03,1.0
明日,2,0.0,0.03,0.03,1.0
部,2,0.0,0.03,0.03,1.0
´▽｀),2,0.0,0.01,0.03,2.0
岩,2,0.0,0.01,0.03,2.0
キロ,2,0.0,0.03,0.03,1.0
オーバー,2,0.0,0.03,0.03,1.0
位,2,0.0,0.03,0.03,1.0
パンパン,2,0.0,0.03,0.03,1.0
丼,2,0.0,0.03,0.03,1.0
絶賛,2,0.0,0.03,0.03,1.0
虜,2,0.0,0.03,0.03,1.0
28000,2,0.0,0.01,0.03,2.0
京,2,0.0,0.03,0.03,1.0
石垣島,2,0.0,0.03,0.03,1.0
那智勝浦,2,0.0,0.03,0.03,1.0
葛餡,2,0.0,0.03,0.03,1.0
がけ,2,0.0,0.03,0.03,1.0
玄界灘,2,0.0,0.03,0.03,1.0
野付,2,0.0,0.03,0.03,1.0
40,2,0.0,0.03,0.03,1.0
固め,2,0.0,0.03,0.03,1.0
使い分け,2,0.0,0.03,0.03,1.0
共通,2,0.0,0.03,0.03,1.0
ぴょうの,2,0.0,0.03,0.03,1.0
一生,2,0.0,0.03,0.03,1.0
暖簾,2,0.0,0.01,0.03,2.0
結構,2,0.0,0.03,0.03,1.0
ススメ,2,0.0,0.03,0.03,1.0
途中,2,0.0,0.03,0.03,1.0
涙,2,0.0,0.03,0.03,1.0
中盤,2,0.0,0.03,0.03,1.0
一部,2,0.0,0.03,0.03,1.0
いずれ,2,0.0,0.03,0.03,1.0
大事,2,0.0,0.03,0.03,1.0
連続,2,0.0,0.03,0.03,1.0
想定,2,0.0,0.03,0.03,1.0
小さめ,2,0.0,0.03,0.03,1.0
マイルド,2,0.0,0.03,0.03,1.0
控えめ,2,0.0,0.03,0.03,1.0
ねた,2,0.0,0.01,0.03,2.0
白身,2,0.0,0.03,0.03,1.0
過度,2,0.0,0.03,0.03,1.0
いくつ,2,0.0,0.03,0.03,1.0
ルート,2,0.0,0.03,0.03,1.0
開拓,2,0.0,0.03,0.03,1.0
強烈,2,0.0,0.03,0.03,1.0
ブランド,2,0.0,0.03,0.03,1.0
江戸,2,0.0,0.03,0.03,1.0
謙虚,2,0.0,0.03,0.03,1.0
感銘,2,0.0,0.03,0.03,1.0
者,2,0.0,0.03,0.03,1.0
シャルドネ,2,0.0,0.03,0.03,1.0
愛媛,2,0.0,0.03,0.03,1.0
福島,2,0.0,0.01,0.03,2.0
岐阜,2,0.0,0.03,0.03,1.0
貴重,2,0.0,0.03,0.03,1.0
クワ,2,0.0,0.01,0.03,2.0
場所,2,0.0,0.03,0.03,1.0
徒歩,2,0.0,0.03,0.03,1.0
洗練,2,0.0,0.03,0.03,1.0
タタキ,2,0.0,0.01,0.03,2.0
表面,2,0.0,0.03,0.03,1.0
シャトーマルゴー,2,0.0,0.01,0.03,2.0
山葵,2,0.0,0.03,0.03,1.0
ランチタイム,2,0.0,0.03,0.03,1.0
充分,2,0.0,0.03,0.03,1.0
苦笑,2,0.0,0.03,0.03,1.0
気軽,2,0.0,0.03,0.03,1.0
お世話,2,0.0,0.03,0.03,1.0
猪口,2,0.0,0.01,0.03,2.0
冒頭,2,0.0,0.03,0.03,1.0
質,2,0.0,0.03,0.03,1.0
可能,2,0.0,0.03,0.03,1.0
ナプキン,2,0.0,0.01,0.03,2.0
初鰹,2,0.0,0.03,0.03,1.0
台,2,0.0,0.03,0.03,1.0
歯ごたえ,2,0.0,0.01,0.03,2.0
嫌い,2,0.0,0.03,0.03,1.0
ジューシー,2,0.0,0.03,0.03,1.0
高知,2,0.0,0.03,0.03,1.0
シメ,2,0.0,0.03,0.03,1.0
余熱,2,0.0,0.03,0.03,1.0
マンゴー,2,0.0,0.01,0.03,2.0
いろいろ,2,0.0,0.03,0.03,1.0
部位,2,0.0,0.03,0.03,1.0
鮮やか,2,0.0,0.03,0.03,1.0
料,2,0.0,0.03,0.03,1.0
海外,2,0.0,0.03,0.03,1.0
築地,2,0.0,0.03,0.03,1.0
ﾟ,2,0.0,0.01,0.03,2.0
ブドウ,2,0.0,0.03,0.03,1.0
あっという間,2,0.0,0.03,0.03,1.0
-------------------------,2,0.0,0.01,0.03,2.0
がい,2,0.0,0.03,0.03,1.0
ドア,2,0.0,0.01,0.03,2.0
着席,2,0.0,0.03,0.03,1.0
妹,2,0.0,0.03,0.03,1.0
作品,2,0.0,0.03,0.03,1.0
ボリューム,2,0.0,0.03,0.03,1.0
サバ,2,0.0,0.03,0.03,1.0
葛,2,0.0,0.01,0.03,2.0
マジック,2,0.0,0.03,0.03,1.0
年内,2,0.0,0.03,0.03,1.0
良好,2,0.0,0.03,0.03,1.0
いや,2,0.0,0.03,0.03,1.0
フォワグラ,2,0.0,0.01,0.03,2.0
大,2,0.0,0.03,0.03,1.0
個性,2,0.0,0.03,0.03,1.0
つもり,2,0.0,0.03,0.03,1.0
倍,2,0.0,0.03,0.03,1.0
努力,2,0.0,0.03,0.03,1.0
家,2,0.0,0.03,0.03,1.0
リ,2,0.0,0.03,0.03,1.0
試行錯誤,2,0.0,0.03,0.03,1.0
結果,2,0.0,0.03,0.03,1.0
芸術,2,0.0,0.03,0.03,1.0
メニュー,2,0.0,0.03,0.03,1.0
隔て,2,0.0,0.03,0.03,1.0
＾-＾）,2,0.0,0.01,0.03,2.0
揚げ物,2,0.0,0.03,0.03,1.0
紅葉,2,0.0,0.03,0.03,1.0
バフン,2,0.0,0.03,0.03,1.0
歯,2,0.0,0.03,0.03,1.0
プラチナ,2,0.0,0.01,0.03,2.0
チケット,2,0.0,0.01,0.03,2.0
気さく,2,0.0,0.03,0.03,1.0
定休,2,0.0,0.03,0.03,1.0
たたき,2,0.0,0.03,0.03,1.0
すし飯,2,0.0,0.03,0.03,1.0
ソーテルヌ,2,0.0,0.01,0.03,2.0
筋,2,0.0,0.03,0.03,1.0
最低限,2,0.0,0.03,0.03,1.0
舎利,2,0.0,0.01,0.03,2.0
調和,2,0.0,0.03,0.03,1.0
素,2,0.0,0.03,0.03,1.0
卵焼き,2,0.0,0.03,0.03,1.0
新宿,2,0.0,0.03,0.03,1.0
fils,2,0.0,0.03,0.03,1.0
2006,2,0.0,0.01,0.03,2.0
ムラサキ,2,0.0,0.01,0.03,2.0
福井,2,0.0,0.03,0.03,1.0
雄,2,0.0,0.03,0.03,1.0
60,2,0.0,0.03,0.03,1.0
latour,2,0.0,0.01,0.03,2.0
天草,2,0.0,0.03,0.03,1.0
あじ,2,0.0,0.03,0.03,1.0
五,2,0.0,0.03,0.03,1.0
研鑽,2,0.0,0.03,0.03,1.0
留年,2,0.0,0.01,0.03,2.0
)◯「,2,0.0,0.01,0.03,2.0
～◎「,2,0.0,0.01,0.03,2.0
小樽,2,0.0,0.03,0.03,1.0
赤ちゃん,2,0.0,0.01,0.03,2.0
しゃこ,2,0.0,0.03,0.03,1.0
おちょこ,2,0.0,0.03,0.03,1.0
紋別,2,0.0,0.03,0.03,1.0
釧路,2,0.0,0.03,0.03,1.0
50,2,0.0,0.03,0.03,1.0
観察,2,0.0,0.03,0.03,1.0
25,2,0.0,0.03,0.03,1.0
感想,2,0.0,0.03,0.03,1.0
h,2,0.0,0.03,0.03,1.0
件,2,0.0,0.03,0.03,1.0
真剣,2,0.0,0.03,0.03,1.0
多く,2,0.0,0.03,0.03,1.0
自信,2,0.0,0.03,0.03,1.0
日間,2,0.0,0.03,0.03,1.0
100,2,0.0,0.03,0.03,1.0
地酒,2,0.0,0.03,0.03,1.0
魯山,2,0.0,0.03,0.03,1.0
‼,2,0.0,0.01,0.03,2.0
フランス,2,0.0,0.03,0.03,1.0
燻製,2,0.0,0.03,0.03,1.0
レアステーキ,2,0.0,0.03,0.03,1.0
和歌山,2,0.0,0.03,0.03,1.0
むら,2,0.0,0.03,0.03,1.0
さき,2,0.0,0.03,0.03,1.0
30000,2,0.0,0.03,0.03,1.0
顧客,2,0.0,0.03,0.03,1.0
度目,2,0.0,0.03,0.03,1.0
参照,2,0.0,0.03,0.03,1.0
大人,2,0.0,0.03,0.03,1.0
美食,2,0.0,0.03,0.03,1.0
一昨年,2,0.0,0.03,0.03,1.0
ひとり,2,0.0,0.01,0.03,2.0
～！,2,0.0,0.03,0.03,1.0
湯のみ,2,0.0,0.03,0.03,1.0
ひとつひとつ,2,0.0,0.03,0.03,1.0
帯,2,0.0,0.03,0.03,1.0
付,2,0.0,0.03,0.03,1.0
原液,2,0.0,0.01,0.03,2.0
自ら,2,0.0,0.03,0.03,1.0
想像,2,0.0,0.03,0.03,1.0
マッチング,2,0.0,0.03,0.03,1.0
増幅,2,0.0,0.03,0.03,1.0
天性,2,0.0,0.03,0.03,1.0
一人ひとり,2,0.0,0.01,0.03,2.0
変化,2,0.0,0.03,0.03,1.0
精神,2,0.0,0.03,0.03,1.0
神業,2,0.0,0.03,0.03,1.0
自然,2,0.0,0.03,0.03,1.0
額,2,0.0,0.03,0.03,1.0
区,2,0.0,0.03,0.03,1.0
独自,2,0.0,0.03,0.03,1.0
くだ,2,0.0,0.03,0.03,1.0
終盤,2,0.0,0.03,0.03,1.0
