鮃,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鱈焼き,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
味噌焼き,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
焼き加減,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かぶのすり流し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かぶの摺流し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カブのすり流し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カブの摺流し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
小椀,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
お椀,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
金目みぞれ椀,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
金目霙椀,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
金目,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
骨湯,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
バフン海胆,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
バフン雲丹,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
バフンうに,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
紐胡瓜,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
紐胡瓜巻き,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
泥障烏賊,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
昆布〆,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
昆布包み,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
昆布つつみ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
昆布じめ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
塩じめ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
塩締め,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
塩〆,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
牡丹海老,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
江戸前酢,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
酢じめ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
酢〆,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カツオのたたき,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鰹のたたき,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かつおのたたき,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
アワビの肝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鮑の肝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カワハギの肝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かわはぎの肝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
皮剥の肝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
肝醤油,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
肝しょうゆ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
漬けまぐろ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
漬け鮪,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鮪漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
まぐろ漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
マグロ漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鰹漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かつお漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カツオ漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カツオ赤身漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鰹赤身漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かつお赤身漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
丸漬け,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
せいこ蟹,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
せこ蟹,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
香箱蟹,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
黒龍,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
のど黒,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸し黒鮑,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸し黒アワビ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
むし黒あわび,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸しクロアワビ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
スッポン茶碗蒸し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
すっぽん茶碗蒸し,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸しアワビ,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸し鮑,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
蒸しあわび,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
棒生姜,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
棒しょうが,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
さば棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鯖棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
さわら棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
鰆棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
カマスの棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
かますの棒鮨,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
ぽん酢,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
ツブ貝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
粒貝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
つぶ貝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
まつぶ貝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
真粒貝,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
高評価,1234,1234,0,名詞,一般,*,*,*,*,not,not,not
