頻出単語,出現回数
黒い,1
ダイアモンド,1
頑丈,1
切り裂い,1
ゴリゴリ,1
低音,1
歓び,1
呼子,1
に対し,1
切り目,1
無音,1
さま,1
無心,1
眺める,1
聴い,1
進み,1
怪しい,1
覚える,1
極力,1
接触,1
面積,1
極大,1
進め,1
懇意,1
フランス,1
負ける,1
じっと,1
秋田,1
端境期,1
書く,1
ハッキリ,1
比べる,1
熱し,1
フグ,1
頻り,1
持続,1
がっ,1
横須賀,1
走水,1
わざとらしく,1
デカ,1
昂揚,1
ふざけん,1
叫び,1
一つ身,1
気付い,1
何かしら,1
発し,1
ザリザリ,1
リズム,1
戻っ,1
やる気,1
至極,1
溜め息,1
最中,1
沸き立つ,1
麻痺,1
アレ,1
坊ちゃん,1
えて,1
てっきり,1
戦車,1
凛々しい,1
ズン,1
重た,1
重たく,1
）◽,1
連弾,1
食らう,1
補強,1
互いに,1
極度,1
趣向,1
ついつい,1
嬉しく,1
置か,1
割り箸,1
ずるずる,1
何だ,1
土瓶,1
中落ち,1
水出,1
スッキリ,1
澄ん,1
澄まし,1
こんなにも,1
存外,1
すすり,1
ぼうっと,1
間髪,1
またし,1
なんで,1
食わし,1
王者,1
シンプル,1
有難う,1
まり,1
僕ら,1
休ま,1
怒涛,1
絶つ,1
かける,1
堂々たる,1
あらわ,1
ガブガブ,1
締める,1
やる,1
天狗,1
限定,1
大人しく,1
解体,1
取り外さ,1
残り,1
温泉,1
浸かる,1
暖色,1
脱皮,1
薄い,1
映り,1
魅せる,1
意味,1
マジ,1
発生,1
さっき,1
タダ,1
用事,1
くぐら,1
ついて,1
傾け,1
一向に,1
ずり落ち,1
やし,1
年内,1
チャンス,1
ぽい,1
御飯,1
ラン,1
共通,1
がけ,1
アー,1
強烈,1
生臭,1
一瞬,1
滅亡,1
ニョキ,1
創造,1
破壊,1
清冽,1
活き,1
未だに,1
理屈,1
尾ひれ,1
動かす,1
同様,1
体液,1
自律,1
こごり,1
働き,1
液体,1
守ら,1
お湯,1
流れ出,1
証左,1
手の甲,1
ともかく,1
山吹,1
叩い,1
レア,1
時節柄,1
ハロウィン,1
パンプキン,1
大味,1
中性,1
蕩ける,1
日本語,1
在る,1
云っ,1
鋭角,1
。◽,1
フィナーレ,1
決まっ,1
圧倒的,1
テイクアウト,1
エンドロール,1
焼き上げ,1
オマケ,1
映像,1
絶賛,1
おい,1
東向島,1
あっち,1
年末,1
がぜん,1
ーーーーーーーーーーーーーーーーーーーー,1
すか,1
褒め,1
まくり,1
やっとこ,1
繋がり,1
日程,1
空き,1
ひょうきん,1
演じる,1
オンステージ,1
緊張,1
かけ離れ,1
進行,1
舌鼓,1
誓っ,1
差し,1
チョイス,1
ましょ,1
売り言葉,1
(´,1
考え方,1
指南,1
調節,1
僅か,1
ウワッ,1
ひゃー,1
ああ,1
至れ,1
尽く,1
せり,1
うーん,1
ツヤ,1
かしく,1
くねら,1
でかい,1
完璧,1
甲浦,1
痩せる,1
太い,1
人肌,1
未満,1
冷まし,1
　@,1
西舞鶴,1
でっかい,1
練り,1
込ん,1
手鞠,1
！@,1
最早,1
散財,1
覚悟,1
ちまい,1
貯金,1
祭り,1
プリプリ,1
久地,1
伊勢海,1
あ〜,1
あて,1
ドギマギ,1
慣れる,1
歯ごたえ,1
すごい,1
ガム,1
ずーっと,1
ワイン,1
パリパリ,1
わかる,1
まるまる,1
胃袋,1
夕飯,1
たべ,1
来れ,1
奇跡,1
難易,1
留守番,1
連絡,1
かかっ,1
ラッキー,1
外見,1
ココ,1
必ず,1
ギャグ,1
笑わせ,1
茶目,1
さばい,1
カッコ,1
どー,1
記念,1
まだまだ,1
ハーモニー,1
それなり,1
比較,1
元気,1
遡り,1
過去,1
ディープ,1
飲食,1
ラスベガス,1
転か,1
当時,1
呼ば,1
円形,1
そうすると,1
丸坊主,1
交え,1
外国,1
いら,1
悠長,1
英語,1
たね,1
パッ,1
作っ,1
上向い,1
鰹節,1
削る,1
美味かっ,1
爆笑,1
メイン,1
書い,1
ダントツ,1
認定,1
フィニッシュ,1
最低,1
高め,1
一生,1
勢い,1
おかみ,1
時点,1
ストップ,1
交じり,1
軽快,1
ゆえん,1
マシン,1
ガン,1
漫才,1
おかげ,1
撮る,1
うまく,1
撮れ,1
昔ながら,1
てらっ,1
裏打ち,1
探し,1
是非,1
オススメ,1
すこし,1
女子,1
ウケ,1
グル,1
どうしても,1
リクエスト,1
中心,1
貸切り,1
わる,1
沼島,1
マナカツオ,1
丹波,1
久里浜,1
高知,1
干ぴょう,1
ごっちゃ,1
締めくくら,1
包ま,1
show,1
*************************,1
話題,1
東京工科大学,1
自宅,1
喫茶店,1
エン,1
トランス,1
待合い,1
ピシリ,1
いらっしゃい,1
深々,1
下げ,1
作ら,1
経つ,1
ユニーク,1
マッチング,1
♪☆,1
サイコロ,1
受け取る,1
方式,1
逆さ,1
確信,1
ブラッスリー,1
ビス,1
グランメゾン,1
業態,1
クラシカル,1
求め,1
伺え,1
華奢,1
気分,1
漁港,1
正統,1
クルクル,1
斬新,1
創作,1
切り替え,1
`),1
カメラ,1
向ける,1
エンターティナー,1
あれよあれよ,1
同店,1
出遅れ,1
救い,1
差し伸べ,1
今や,1
週末,1
埋まっ,1
時価,1
支払,1
指導,1
滲み,1
どおり,1
集め,1
コントロール,1
かま,1
依る,1
役立っ,1
優れ,1
インパクト,1
頷け,1
瑞々しい,1
薄れ,1
長い,1
そういった,1
含め,1
貰い,1
聞く,1
遣い,1
所以,1
粘っ,1
希薄,1
同時に,1
難し,1
どうにも,1
滅茶苦茶,1
国内,1
クラス,1
挟み込む,1
素直,1
きつい,1
浅く,1
分水,1
瑞々し,1
欠ける,1
取る,1
ぐろっ,1
定置,1
に従い,1
秀逸,1
漬け方,1
乗っ,1
ものの,1
過多,1
とてつもなく,1
ぶと,1
なくなる,1
和らげ,1
考える,1
下戸,1
白眉,1
三陸,1
曖昧,1
手毬,1
こんもり,1
後押し,1
無茶苦茶,1
みそ,1
和え,1
ほっ,1
くり,1
タマラナイ,1
ニクイ,1
鉄板,1
っぷり,1
ゅわっとした,1
どけ,1
浮かび上がら,1
ゴハン,1
気兼ね,1
噺家,1
なに,1
おいし,1
ｹﾄﾞ,1
ｽｷ,1
ぴょうまき,1
意外と,1
てけ,1
とう,1
ﾊｽﾞ,1
加わる,1
倍増,1
モチ,1
ロン,1
純粋,1
数少ない,1
あっという間に,1
去年,1
行こ,1
もう一度,1
らっしゃっ,1
切り盛り,1
馴染ん,1
ちゃんと,1
隠れ,1
(^_^;)●,1
～♪,1
プロ,1
シュート,1
とろけ,1
ちゃ,1
＾-＾）●,1
(○￣,1
カンパチ,1
お握り,1
野暮,1
～～(⌒∇⌒),1
加わっ,1
♪●,1
渾然一体,1
とびきり,1
徹底,1
お話し,1
下さる,1
ひとつひとつ,1
＾-＾）,1
貸し切り,1
回数,1
前日,1
たまたま,1
面白かっ,1
考察,1
まっ,1
意図,1
含ん,1
過程,1
わかり,1
それほど,1
野趣,1
貝柱,1
際立た,1
カキ,1
バカ,1
洗っ,1
戻し,1
取り込み,1
クリアー,1
濁り,1
天平,1
年間,1
保存,1
処理,1
技法,1
高まっ,1
直に,1
純度,1
溶け合い,1
魅力,1
ブリヅケ,1
ブリ,1
木端,1
甘口,1
よい,1
原価,1
必至,1
近日,1
チャ,1
なにせ,1
困っ,1
進取,1
気質,1
あふれる,1
良質,1
漬け込む,1
ミル,1
シマ,1
bh,1
内子,1
大粒,1
小柱,1
しめ,1
各種,1
青海苔,1
濃く,1
新た,1
息吹,1
一見,1
民家,1
発見,1
暖簾,1
くぐる,1
風情,1
準備,1
整える,1
歴代,1
家系,1
当たる,1
一子相伝,1
先代,1
引き継が,1
秘伝,1
放た,1
正確,1
突い,1
受ける,1
特別,1
一同,1
運び,1
チェック,1
馴染ま,1
合わ,1
始めて,1
噛み,1
アミラーゼ・,1
これら,1
調和,1
口腔,1
快適,1
乳児,1
母乳,1
等しい,1
℃。,1
目指し,1
筆者,1
主観,1
調整,1
指先,1
感じ取り,1
素早く,1
平熱,1
atp,1
分解,1
イノシン,1
最大限,1
発揮,1
此処,1
如何様,1
真蛸,1
松葉,1
ガニ,1
etc,1
マッドサイエンティスト,1
変貌,1
フランケンシュタイン,1
愛する,1
称さ,1
天才,1
狂人,1
宜しかろ,1
札幌,1
和喜,1
ススメ,1
マイ,1
レビ,1
ｊｒ,1
ヵ月,1
税別,1
先客,1
接さ,1
待てる,1
脱ぎ,1
座り,1
馴染む,1
キレ,1
大体,1
根元,1
紫色,1
同席,1
開幕,1
産卵,1
シャコ,1
ワタリ,1
エサ,1
上乗せ,1
閉じ,1
ステイ,1
スタンダード,1
実感,1
きき,1
抜粋,1
真鯛,1
紅葉,1
ダイ,1
採れ,1
初物,1
大船渡,1
先月,1
可愛,1
忍ん,1
化し,1
染み込ん,1
もっとも,1
冷蔵,1
なじま,1
ハタ,1
タレ,1
！～,1
来年,1
カマ,1
みずみずし,1
思う存分,1
半面,1
自慢,1
ほんの,1
もやっ,1
真面目,1
低く,1
育み,1
渾身,1
静か,1
音色,1
おかし,1
同業,1
関心,1
庶民,1
偶然,1
居合わせ,1
繋い,1
和やか,1
絶え,1
創り,1
奥義,1
方程式,1
体感,1
奥深く,1
♪　（,1
敬意,1
込め,1
追記,1
臺前,1
同時,1
ひとし,1
カタコト,1
氣味,1
こき,1
ぎり,1
炊上,1
がり,1
いひ,1
大童,1
異質,1
いし,1
異様,1
ふる,1
まひ,1
ふも,1
はじ,1
むこ,1
やがて,1
落着,1
おち,1
ボソボソ,1
ちまた,1
さまざま,1
手段,1
凝らし,1
四苦八苦,1
"）""、",1
電子,1
ジャー,1
"""、",1
べつ,1
湯煎,1
ゆせん,1
なだか,1
さかのぼ,1
西洋,1
せいや,1
うど,1
けい,1
乃至,1
ないし,1
さんじ,1
たもつ,1
習慣,1
ごとき,1
因習,1
はし,1
そし,1
おん,1
異なら,1
當家,1
ことわり,1
びかし,1
りき,1
東道,1
おう,1
なじみ,1
えら,1
烹調,1
組合,1
くみ,1
はす,1
いにしへ,1
はる,1
嚴選,1
えらび,1
ぬく,1
車蝦,1
くるま,1
せま,1
魂消,1
たまげ,1
口中,1
霎時,1
忽地,1
たちまち,1
芳香,1
ぐはしきかをり,1
四方,1
よも,1
はな,1
燻製,1
くん,1
くら,1
ふり,1
いみき,1
見目,1
さら,1
さめ,1
割烹,1
ぱうあがり,1
何者,1
実家,1
加州,1
うり,1
習得,1
斯界,1
持ち,1
つま,1
ぐひ,1
わざ,1
すべ,1
傾注,1
ぎこむ,1
けん,1
達人,1
じん,1
徒手空拳,1
うけん,1
むか,1
たかき,1
世俗,1
奥山,1
くやま,1
方丈,1
せん,1
べき,1
以爲,1
おも,1
づら,1
たか,1
ひく,1
避け,1
さむ,1
天道,1
てん,1
攝理,1
つり,1
檢知,1
たよ,1
センサ,1
ふるき,1
あらた,1
こばま,1
がた,1
ときめく,1
凄腕,1
すごう,1
杜氏,1
とうじ,1
彷彿,1
さも,1
にたり,1
"：""",1
どく,1
ぜん,1
相違,1
紙一重,1
鮨飯,1
すめ,1
杓文字,1
やも,1
尋常,1
しかるに,1
けた,1
中伊豆,1
氣呵,1
まか,1
みすぼらしき,1
やくさ,1
ずん,1
馬込,1
ぶし,1
うま,1
"""。",1
刀鍛冶,1
汲む,1
由緒,1
家柄,1
がら,1
生薑,1
はじか,1
およば,1
寸毫,1
つゆ,1
甜味,1
まみ,1
持味,1
もち,1
殺す,1
なま,1
きり,1
しかり,1
すゞ,1
僅少,1
すく,1
鹽梅,1
ぴやくじふさんもんめ,1
よん,1
びやくよんじふなゝもんめ,1
ゆう,1
やく,1
常識,1
）*),1
くつ,1
はらみ,1
"）""**)",1
せいこ,1
景色,1
けしき,1
のり,1
三河,1
みか,1
あおさ,1
しい,1
かをり,1
ひい,1
ほか,1
わか,1
手間隙,1
ひま,1
芝蝦,1
しば,1
叮嚀,1
ごろ,1
薯蕷,1
いも,1
くだけ,1
かんじ,1
ぷん,1
ふたつ,1
さば,1
つく,1
ぺうまき,1
如か,1
かぎり,1
されど,1
きたる,1
あぶら,1
まこと,1
びみ,1
漬臺,1
まないた,1
ひのき,1
ゆき,1
網代,1
天井,1
あじろ,1
てんじ,1
みごと,1
普請,1
ふし,1
落着き,1
てつ,1
よど,1
つる,1
まれ,1
ひだり,1
やゆ,1
かす,1
むがごとくに,1
一息,1
しの,1
ぐか,1
つまびらか,1
此度,1
くわ,1
ちく,1
卷物,1
支拂,1
ゑん,1
ぎん,1
行きつけ,1
割高,1
わり,1
おもんみ,1
よがり,1
はた,1
ぐひまれ,1
志乃,1
一門,1
系譜,1
かい,1
存在,1
そん,1
ざい,1
べく,1
ゆる,1
がたき,1
邪道,1
よこしま,1
"）""、""",1
頂門,1
しん,1
やつ,1
まぎ,1
後者,1
－－－－－－－－－－－－－－－－－－－－－－－*),1
くもん,1
最善,1
もつとも,1
**),1
香住,1
かすみ,1
調査,1
お前,1
狂っ,1
妥当,1
付け,1
上司,1
怒ら,1
葛藤,1
おかしい,1
弟子,1
子供,1
食う,1
張り付い,1
大阪,1
九州,1
どん,1
宣伝,1
とおり,1
ひそめる,1
暗に,1
どの,1
エグ,1
マッチ,1
以外,1
そんじょそこら,1
クセ,1
まろやか,1
コーティング,1
優しく,1
ヤミ,1
ツキ,1
始まる,1
ほんのり,1
帯び,1
みな,1
振る舞っ,1
なぜ,1
食わ,1
本音,1
終わる,1
引き立て,1
味わっ,1
みなさん,1
想像,1
甦ら,1
頬張っ,1
取出し,1
潜ら,1
美味く,1
変わる,1
語ら,1
食す,1
密漁,1
輸入,1
業界,1
事情,1
へえ,1
うなずい,1
台詞,1
フレーズ,1
とある,1
重なっ,1
両方,1
片方,1
ダメ,1
訊い,1
代え,1
ねえ,1
吹き出し,1
ドヤ,1
ほえ,1
恐らく,1
思想,1
小ぶり,1
小さく,1
フカ,1
ヒレ,1
快感,1
質素,1
生活,1
にとって,1
満たす,1
快楽,1
年齢,1
深い,1
探究,1
熱心,1
食え,1
イイ,1
問題,1
ナシ,1
考えれ,1
安い,1
事前,1
六本木,1
余裕,1
さわ,1
なんぞ,1
経費,1
オジサマ,1
設定,1
すこぶる,1
凌ぐ,1
美女と野獣,1
たいへん,1
怖い,1
美女,1
どんな,1
震え上がる,1
つたない,1
精いっぱい,1
きる,1
要望,1
財布,1
アカン,1
絶対,1
次第,1
過ぎる,1
太る,1
羽田空港,1
タクシー,1
賛否,1
日本一,1
せわ,1
限ら,1
片手,1
巻き貝,1
複雑,1
せっかく,1
ほんとに,1
ペース,1
ペア,1
リング,1
難しかっ,1
知れ,1
店名,1
情報,1
速攻,1
初め,1
振込む,1
ミュージカル,1
改装,1
さる,1
休業,1
凡そ,1
難儀,1
超弩級,1
幸福,1
満腹,1
追随,1
許さ,1
クオリティ,1
見渡す,1
ホスピタリティ,1
張り,1
ツン,1
振り,1
鉄分,1
ほのか,1
広がり,1
絡む,1
終わり,1
その間,1
なんとも,1
鴨居,1
延縄,1
鹿児島,1
ナガスクジラ,1
対馬,1
赤崎,1
ダイセン,1
西表,1
他界,1
久しぶり,1
白壁,1
洋風,1
内装,1
統一,1
大井,1
通ずる,1
下町風,1
愛嬌,1
黒澤,1
スティーブジョブズ,1
見つけ,1
努力,1
二つ,1
いきいき,1
逃さ,1
合理,1
気が付き,1
開封,1
会話,1
研究,1
とことん,1
会計,1
たけれ,1
出世,1
静雄,1
シンガポール,1
直ぐ,1
仕方,1
店構え,1
半端,1
恐れ,1
いり,1
お薦め,1
美人,1
実際,1
色んな,1
キラリ,1
眼差し,1
熱意,1
感じとる,1
タイミング,1
赤黒く,1
選び,1
目利き,1
っていう,1
応じ,1
活かす,1
あがる,1
必ずしも,1
うまかっ,1
おもわず,1
ビッグサプライズ,1
あくまで,1
私見,1
きまり,1
